SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label
147.32.84.138,147.32.80.9,udp,33431,53,CON,0,0,,,1,1,50:09.2,50:09.2,63,63,0,0,0,1,1,81,133,39,91,0.000175,2,214,130,5714.286133,0,0,flow=To-Background-UDP-CVUT-DNS-Server
217.145.199.2,147.32.84.229,udp,40670,13363,CON,0,0,,,11,1,50:09.2,50:09.2,117,127,0,0,0,1,1,72,60,30,18,0.002202,2,132,48,454.132599,0,0,flow=Background-UDP-Established
109.76.99.223,147.32.84.229,udp,32654,13363,CON,0,0,,,18,1,50:09.2,24:29.0,110,127,0,0,0,2,2,137,321,53,237,2059.786133,4,458,290,0.001456,0.000485,0.000485,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,54947,53,CON,0,0,,,1,1,50:09.2,50:09.2,63,63,0,0,0,1,1,81,133,39,91,0.000254,2,214,130,3937.007568,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,36256,53,CON,0,0,,,1,1,50:09.2,50:09.2,63,63,0,0,0,1,1,81,133,39,91,0.000222,2,214,130,4504.504395,0,0,flow=To-Background-UDP-CVUT-DNS-Server
193.95.169.130,147.32.84.229,udp,2431,13363,CON,0,0,,,17,1,50:09.2,50:09.2,111,127,0,0,0,1,1,195,62,153,20,0.001446,2,257,173,691.562927,0,0,flow=Background-UDP-Established
147.32.84.229,76.172.159.216,udp,13363,35021,CON,0,0,,,1,18,50:09.2,31:32.0,127,110,0,0,0,9,9,594,1045,215,667,2482.787109,18,1639,882,0.006847,0.003222,0.003222,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,60334,53,CON,0,0,,,1,1,50:09.2,50:09.2,63,63,0,0,0,1,1,81,133,39,91,0.000219,2,214,130,4566.209961,0,0,flow=To-Background-UDP-CVUT-DNS-Server
62.176.22.3,147.32.84.229,udp,6049,13363,CON,0,0,,,11,1,50:09.2,11:23.2,117,127,0,0,0,2,2,150,120,66,36,1273.974487,4,270,102,0.002355,0.000785,0.000785,flow=Background-UDP-Established
129.237.61.149,147.32.84.229,udp,5868,13363,CON,0,0,,,16,1,50:09.2,08:01.4,112,127,0,0,0,6,6,432,806,180,554,1072.13855,12,1238,734,0.01026,0.004664,0.004664,flow=Background-UDP-Established
147.32.84.229,118.1.85.248,udp,13363,56650,CON,0,0,,,1,20,50:09.2,37:33.3,127,108,0,0,0,4,4,683,643,515,474,2844.061768,8,1326,989,0.002461,0.001055,0.001055,flow=Background-UDP-Established
147.32.84.229,201.56.135.155,udp,13363,59450,CON,0,0,,,1,13,50:09.2,48:17.4,127,115,0,0,0,6,6,397,442,145,190,3488.201904,12,839,335,0.003153,0.001433,0.001434,flow=Background-UDP-Established
147.32.84.229,78.30.197.74,udp,13363,24503,CON,0,0,,,1,11,50:09.2,50:10.0,127,117,0,0,0,2,2,529,120,445,35,0.753495,4,649,480,3.981447,1.480876,1.465648,flow=Background-UDP-Established
77.70.105.177,147.32.84.229,udp,9150,13363,CON,0,0,,,12,1,50:09.2,50:07.4,116,127,0,0,0,11,13,1175,3560,712,3013,3598.118652,24,4735,3725,0.006392,0.002779,0.003335,flow=Background-UDP-Established
194.145.163.135,147.32.84.229,udp,53350,13363,CON,0,0,,,10,1,50:09.3,47:22.1,118,127,0,0,0,20,20,2880,1858,2038,996,3432.890869,40,4738,3034,0.011361,0.005535,0.005535,flow=Background-UDP-Established
58.170.97.209,147.32.84.229,udp,34326,13363,CON,0,0,,,30,1,50:09.3,10:05.9,98,127,0,0,0,3,3,242,1470,116,1344,1196.616333,6,1712,1460,0.004178,0.001671,0.001671,flow=Background-UDP-Established
59.120.166.38,147.32.84.229,udp,36777,13363,CON,0,0,,,25,1,50:09.3,23:22.4,103,127,0,0,0,2,2,150,930,66,846,1993.122681,4,1080,912,0.001505,0.000502,0.000502,flow=Background-UDP-Established
93.100.28.253,147.32.84.229,udp,36565,13363,CON,0,0,,,13,1,50:09.3,31:09.4,115,127,0,0,0,6,6,879,494,627,242,2460.124023,12,1373,869,0.004471,0.002032,0.002032,flow=Background-UDP-Established
82.157.154.238,147.32.84.229,udp,53074,13363,CON,0,0,,,13,1,50:09.3,50:09.3,115,127,0,0,0,1,1,82,60,40,18,0.001087,2,142,58,919.963196,0,0,flow=Background-UDP-Established
196.215.21.235,147.32.84.229,udp,38104,13363,CON,0,0,,,19,1,50:09.3,50:09.3,109,127,0,0,0,1,1,79,466,37,424,0.001092,2,545,461,915.750854,0,0,flow=Background-UDP-Established
86.164.98.224,147.32.84.229,udp,30844,13363,CON,0,0,,,21,1,50:09.3,50:09.3,107,127,0,0,0,1,1,502,60,460,17,0.002357,2,562,477,424.268127,0,0,flow=Background-UDP-Established
89.210.40.214,147.32.84.229,udp,49248,13363,CON,0,0,,,17,1,50:09.3,18:22.3,111,127,0,0,0,3,3,497,218,371,85,1693.024048,6,715,456,0.002953,0.001182,0.001181,flow=Background-UDP-Established
147.32.84.229,132.74.77.29,tcp,443,3854,CON,0,0,65305,65009,1,11,50:09.3,49:59.5,127,117,0,0,0,392,367,30716,33839,8134,12891,3590.179688,759,64555,21025,0.211131,0.108908,0.101955,flow=Background
41.219.187.109,147.32.86.110,tcp,53770,31338,FIN,0,0,524280,14592,19,1,50:09.3,50:10.8,45,63,0.137364,0.000152,0.137212,13,11,1109,888,239,154,1.487663,24,1997,393,15.46049,8.066342,7.45542,flow=Background-TCP-Established
83.110.229.150,147.32.84.229,udp,36402,13363,CON,0,0,,,19,1,50:09.3,47:53.0,109,127,0,0,0,21,21,1589,5428,707,4546,3463.672363,42,7017,5253,0.011837,0.005774,0.005774,flow=Background-UDP-Established
84.112.121.41,147.32.84.229,udp,55003,13363,CON,0,0,,,12,1,50:09.3,50:09.3,52,127,0,0,0,1,1,172,62,130,20,0.000903,2,234,150,1107.419678,0,0,flow=Background-UDP-Established
147.32.84.229,114.42.220.159,udp,13363,18508,CON,0,0,,,1,23,50:09.3,49:44.4,127,105,0,0,0,10,10,823,646,403,226,3575.119385,20,1469,629,0.005315,0.002517,0.002518,flow=Background-UDP-Established
210.13.77.247,147.32.84.229,udp,22400,13363,CON,0,0,,,24,1,50:09.4,50:09.4,104,127,0,0,0,1,1,76,60,34,18,0.00103,2,136,52,970.873718,0,0,flow=Background-UDP-Established
194.165.150.138,147.32.84.229,tcp,13928,443,CON,0,0,64607,64447,14,1,50:09.4,50:04.6,114,127,0,0,0,658,669,58920,60494,21188,22083,3595.267334,1327,119414,43271,0.368818,0.18274,0.185825,flow=Background
147.32.84.25,147.32.80.9,udp,52933,53,CON,0,0,,,1,1,50:09.4,50:09.4,63,63,0,0,0,1,1,71,222,29,180,0.00049,2,293,209,2040.816284,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.25,147.32.80.9,udp,52933,53,CON,0,0,,,1,1,50:09.4,50:09.4,63,63,0,0,0,1,1,71,234,29,192,0.00049,2,305,221,2040.816284,0,0,flow=To-Background-UDP-CVUT-DNS-Server
116.21.121.206,147.32.84.229,udp,1057,13363,CON,0,0,,,20,1,50:09.4,50:09.4,44,127,0,0,0,1,1,74,60,32,18,0.000835,2,134,50,1197.604736,0,0,flow=Background-UDP-Established
72.128.83.56,147.32.84.229,udp,23953,13363,CON,0,0,,,18,1,50:09.4,25:57.0,110,127,0,0,0,8,8,592,491,256,155,2147.567627,16,1083,411,0.006985,0.00326,0.00326,flow=Background-UDP-Established
118.169.11.200,147.32.84.229,udp,36933,13363,CON,0,0,,,23,1,50:09.4,40:03.0,105,127,0,0,0,7,7,917,420,623,125,2993.612305,14,1337,748,0.004343,0.002004,0.002004,flow=Background-UDP-Established
88.213.254.184,147.32.84.229,udp,27913,13363,CON,0,0,,,13,1,50:09.4,30:32.9,115,127,0,0,0,24,24,2034,1504,1026,496,2423.456787,48,3538,1522,0.019394,0.009491,0.009491,flow=Background-UDP-Established
213.240.230.237,147.32.84.229,udp,49842,13363,CON,0,0,,,11,1,50:09.4,41:10.3,117,127,0,0,0,2,2,154,120,70,36,3060.872803,4,274,106,0.00098,0.000327,0.000327,flow=Background-UDP-Established
83.228.30.6,147.32.84.229,udp,60410,13363,CON,0,0,,,17,1,50:09.4,51:18.7,111,127,0,0,0,3,3,240,180,114,54,69.284363,6,420,168,0.072166,0.028867,0.028867,flow=Background-UDP-Established
121.91.169.103,147.32.84.229,udp,52245,13363,CON,0,0,,,14,1,50:09.4,35:29.1,114,127,0,0,0,2,2,148,543,64,459,2719.635742,4,691,523,0.001103,0.000368,0.000368,flow=Background-UDP-Established
109.242.154.235,147.32.84.229,udp,56067,13363,CON,0,0,,,16,1,50:09.4,56:52.0,112,127,0,0,0,2,2,934,120,850,34,402.589233,4,1054,884,0.007452,0.002484,0.002484,flow=Background-UDP-Established
86.178.120.168,147.32.84.229,udp,39636,13363,CON,0,0,,,21,1,50:09.4,41:09.7,107,127,0,0,0,6,6,450,360,198,108,3060.313477,12,810,306,0.003594,0.001634,0.001634,flow=Background-UDP-Established
137.166.125.25,147.32.84.229,udp,53131,13363,CON,0,0,,,23,1,50:09.5,48:50.0,105,127,0,0,0,55,68,9332,11825,7022,8969,3520.541504,123,21157,15991,0.034654,0.015339,0.019033,flow=Background-UDP-Established
200.252.130.65,147.32.84.229,udp,6487,13363,CON,0,0,,,14,1,50:09.5,50:09.5,114,127,0,0,0,1,1,76,474,34,432,0.000978,2,550,466,1022.494873,0,0,flow=Background-UDP-Established
149.5.45.9,147.32.84.229,udp,43048,13363,CON,0,0,,,17,1,50:09.5,41:17.8,47,127,0,0,0,14,14,2275,2034,1686,1438,3068.353516,28,4309,3124,0.0088,0.004237,0.004237,flow=Background-UDP-Established
92.241.229.158,147.32.84.229,udp,11487,13363,CON,0,0,,,12,1,50:09.5,41:46.9,116,127,0,0,0,6,6,432,360,180,108,3097.462158,12,792,288,0.003551,0.001614,0.001614,flow=Background-UDP-Established
190.19.194.15,147.32.84.229,udp,58786,13363,CON,0,0,,,28,1,50:09.5,50:09.5,36,127,0,0,0,1,1,534,60,492,17,0.002252,2,594,509,444.049744,0,0,flow=Background-UDP-Established
212.56.216.102,147.32.84.229,udp,9276,13363,CON,0,0,,,20,1,50:09.5,50:09.5,108,127,0,0,0,1,1,78,468,36,426,0.000934,2,546,462,1070.663818,0,0,flow=Background-UDP-Established
87.112.82.174,147.32.84.229,udp,14108,13363,CON,0,0,,,15,1,50:09.5,50:53.2,113,127,0,0,0,3,3,532,186,406,60,43.703751,6,718,466,0.114407,0.045764,0.045764,flow=Background-UDP-Established
210.92.246.130,147.32.84.229,udp,55897,13363,CON,0,0,,,26,1,50:09.5,50:09.5,102,127,0,0,0,1,1,76,60,34,18,0.00098,2,136,52,1020.408142,0,0,flow=Background-UDP-Established
82.81.11.41,147.32.84.229,udp,52268,13363,CON,0,0,,,14,1,50:09.6,49:28.7,114,127,0,0,0,65,65,11498,11299,8768,8569,3559.151855,130,22797,17337,0.036245,0.017982,0.017982,flow=Background-UDP-Established
84.41.71.105,147.32.84.229,udp,21473,13363,CON,0,0,,,14,1,50:09.6,11:00.1,114,127,0,0,0,2,2,151,120,67,36,1250.537109,4,271,103,0.002399,0.0008,0.0008,flow=Background-UDP-Established
78.90.242.6,147.32.84.229,udp,7106,13363,CON,0,0,,,31,1,50:09.6,50:09.6,33,127,0,0,0,1,1,72,60,30,18,0.000955,2,132,48,1047.120483,0,0,flow=Background-UDP-Established
147.32.84.171,147.32.80.9,udp,58787,53,CON,0,0,,,1,1,50:09.6,50:09.6,63,63,0,0,0,1,1,87,201,45,159,0.000318,2,288,204,3144.654053,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.123,147.32.80.9,udp,60889,53,CON,0,0,,,1,1,50:09.6,50:09.6,63,63,0,0,0,1,1,82,139,40,97,0.003755,2,221,137,266.311584,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.123,147.32.80.9,udp,50951,53,CON,0,0,,,1,1,50:09.6,50:09.6,63,63,0,0,0,1,1,82,133,40,91,0.001742,2,215,131,574.052795,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.123,147.32.80.9,udp,34319,53,CON,0,0,,,1,1,50:09.6,50:09.6,63,63,0,0,0,1,1,95,145,53,103,0.000254,2,240,156,3937.007568,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.123,147.32.80.9,udp,48258,53,CON,0,0,,,1,1,50:09.6,50:09.6,63,63,0,0,0,1,1,82,133,40,91,0.000121,2,215,131,8264.462891,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.123,147.32.80.9,udp,59982,53,CON,0,0,,,1,1,50:09.6,50:09.6,63,63,0,0,0,1,1,95,145,53,103,0.000208,2,240,156,4807.692383,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.229,58.146.22.209,udp,13363,16753,CON,0,0,,,1,15,50:09.6,50:09.9,127,113,0,0,0,1,1,86,61,44,19,0.317356,2,147,63,3.151036,0,0,flow=Background-UDP-Established
84.110.16.167,147.32.84.229,udp,28912,13363,CON,0,0,,,15,1,50:09.6,40:29.8,113,127,0,0,0,6,6,1045,372,793,120,3020.153076,12,1417,913,0.003642,0.001656,0.001656,flow=Background-UDP-Established
78.83.49.112,147.32.84.229,udp,3040,13363,CON,0,0,,,12,1,50:09.6,00:21.0,116,127,0,0,0,2,2,154,120,70,36,611.391846,4,274,106,0.004907,0.001636,0.001636,flow=Background-UDP-Established
41.135.221.125,147.32.84.229,udp,1302,13363,CON,0,0,,,21,1,50:09.6,50:09.6,43,127,0,0,0,1,1,79,67,37,25,0.000803,2,146,62,1245.329956,0,0,flow=Background-UDP-Established
147.32.84.229,126.111.47.165,udp,13363,64876,CON,0,0,,,1,25,50:09.6,50:09.9,127,103,0,0,0,1,1,76,60,34,18,0.313618,2,136,52,3.188592,0,0,flow=Background-UDP-Established
122.116.137.154,147.32.84.229,udp,12847,13363,CON,0,0,,,24,1,50:09.6,30:19.9,104,127,0,0,0,2,2,146,120,62,36,2410.233887,4,266,98,0.001245,0.000415,0.000415,flow=Background-UDP-Established
175.181.156.201,147.32.84.229,udp,7308,13363,CON,0,0,,,17,1,50:09.6,35:11.1,111,127,0,0,0,10,10,849,1052,428,632,2701.443359,20,1901,1060,0.007033,0.003332,0.003332,flow=Background-UDP-Established
147.32.84.229,64.68.181.126,udp,13363,36898,CON,0,0,,,1,20,50:09.6,47:11.3,127,108,0,0,0,4,1,299,477,131,435,3421.645264,5,776,566,0.001169,0.000877,0,flow=Background-UDP-Established
147.32.84.229,208.88.186.4,udp,13363,34041,CON,0,0,,,1,9,50:09.6,45:36.8,127,55,0,0,0,14,14,1111,2543,523,1955,3327.17627,28,3654,2478,0.008115,0.003907,0.003907,flow=Background-UDP-Established
147.32.84.229,24.72.53.128,udp,13363,19504,CON,0,0,,,1,9,50:09.6,24:03.6,127,119,0,0,0,35,32,6021,5075,4551,3731,2033.992065,67,11096,8282,0.032449,0.016716,0.01694,flow=Background-UDP-Established
147.32.84.229,94.112.175.35,udp,13363,46207,CON,0,0,,,1,11,50:09.6,47:56.8,127,117,0,0,0,24,26,4029,5737,3019,4644,3467.161133,50,9766,7663,0.014133,0.006634,0.007211,flow=Background-UDP-Established
147.32.84.229,156.83.1.23,tcp,13363,37140,CON,0,0,64640,297,1,16,50:09.6,49:07.7,127,48,0,0,0,122,135,10215,10772,2163,1862,3538.057373,257,20987,4025,0.072356,0.0342,0.037874,flow=Background
83.228.119.106,147.32.84.229,udp,62346,13363,CON,0,0,,,11,1,50:09.6,42:23.1,117,127,0,0,0,2,2,160,1040,76,956,3133.502686,4,1200,1032,0.000957,0.000319,0.000319,flow=Background-UDP-Established
79.10.48.97,147.32.84.229,udp,3118,13363,CON,0,0,,,19,1,50:09.7,48:23.6,45,127,0,0,0,22,22,3520,1593,2596,669,3493.929443,44,5113,3265,0.012307,0.00601,0.00601,flow=Background-UDP-Established
147.32.84.229,174.101.1.15,udp,13363,36906,CON,0,0,,,1,19,50:09.7,42:52.1,127,109,0,0,0,6,3,954,184,702,57,3162.414062,9,1138,759,0.00253,0.001581,0.000632,flow=Background-UDP-Established
31.43.33.30,147.32.84.229,udp,34766,13363,CON,0,0,,,11,1,50:09.7,46:30.6,117,127,0,0,0,12,12,1815,785,1311,281,3380.94043,24,2600,1592,0.006803,0.003254,0.003254,flow=Background-UDP-Established
116.232.118.14,147.32.84.229,udp,8036,13363,CON,0,0,,,20,1,50:09.7,50:09.7,44,127,0,0,0,1,1,84,61,42,19,0.000758,2,145,61,1319.26123,0,0,flow=Background-UDP-Established
147.32.84.123,77.93.192.246,tcp,41902,80,FIN,0,0,8000,7936,1,8,50:09.7,50:09.8,63,56,0.004357,0.004189,0.000168,8,5,1365,1328,829,990,0.138102,13,2693,1819,86.892303,50.687176,29.892687,flow=Background-TCP-Established
79.115.212.100,147.32.84.229,udp,9368,13363,CON,0,0,,,11,1,50:09.7,46:24.2,117,127,0,0,0,11,11,839,660,377,198,3374.54834,22,1499,575,0.006223,0.002963,0.002963,flow=Background-UDP-Established
147.32.84.39,77.78.110.71,udp,41044,123,CON,0,0,,,1,9,50:09.7,46:15.2,63,55,0,0,0,22,22,1980,1980,1056,1056,3365.474609,44,3960,2112,0.012777,0.00624,0.00624,flow=Background-UDP-NTP-Established-1
147.251.24.226,147.32.84.229,udp,33109,13363,CON,0,0,,,9,1,50:09.7,41:06.4,119,127,0,0,0,7,7,988,678,694,384,3056.742188,14,1666,1078,0.004253,0.001963,0.001963,flow=Background-UDP-Established
31.181.67.81,147.32.84.229,udp,11824,13363,CON,0,0,,,14,1,50:09.7,50:09.7,114,127,0,0,0,1,1,188,62,146,20,0.001309,2,250,166,763.941956,0,0,flow=Background-UDP-Established
89.204.154.67,147.32.84.229,udp,60754,13363,CON,0,0,,,11,1,50:09.7,50:09.7,117,127,0,0,0,1,1,71,526,29,484,0.001003,2,597,513,997.009033,0,0,flow=Background-UDP-Established
147.32.84.229,149.5.45.5,udp,13363,43004,CON,0,0,,,1,17,50:09.7,49:34.2,127,47,0,0,0,10,10,1162,648,742,228,3564.489258,20,1810,970,0.00533,0.002525,0.002525,flow=Background-UDP-Established
80.236.95.40,147.32.84.229,udp,34479,13363,CON,0,0,,,16,1,50:09.8,49:22.7,112,127,0,0,0,64,62,10978,11131,8283,8527,3552.932617,126,22109,16810,0.035182,0.017732,0.017169,flow=Background-UDP-Established
84.43.126.239,147.32.84.229,udp,20242,13363,CON,0,0,,,14,1,50:09.8,49:50.2,114,127,0,0,0,5,5,380,300,170,90,3580.383789,10,680,260,0.002514,0.001117,0.001117,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,60666,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.00027,2,214,130,3703.703857,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,59668,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.000176,2,214,130,5681.818359,0,0,flow=To-Background-UDP-CVUT-DNS-Server
46.10.99.116,147.32.84.229,udp,1522,13363,CON,0,0,,,16,1,50:09.8,48:46.4,48,127,0,0,0,11,18,2034,1452,1572,696,3516.562256,29,3486,2268,0.007962,0.002844,0.004835,flow=Background-UDP-Established
84.119.54.251,147.32.84.229,tcp,54428,13363,RST,0,0,64520,0,13,1,50:09.8,50:09.8,115,127,0,0,0,1,1,60,60,0,0,0.000144,2,120,0,6944.444336,0,0,flow=Background
147.32.84.138,147.32.80.9,udp,55361,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.000183,2,214,130,5464.480957,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,39595,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.000165,2,214,130,6060.605957,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,60019,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.000163,2,214,130,6134.969238,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,60410,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.00002,2,214,130,50000,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,36557,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.000213,2,214,130,4694.835449,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,46385,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.00026,2,214,130,3846.153809,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,41305,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.000319,2,214,130,3134.796143,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,46919,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.00023,2,214,130,4347.826172,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,47002,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.000306,2,214,130,3267.973877,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,43832,53,CON,0,0,,,1,1,50:09.8,50:09.8,63,63,0,0,0,1,1,81,133,39,91,0.000244,2,214,130,4098.36084,0,0,flow=To-Background-UDP-CVUT-DNS-Server
196.215.28.143,147.32.84.229,udp,62183,13363,CON,0,0,,,20,1,50:09.8,21:02.4,108,127,0,0,0,3,3,235,1398,109,1272,1852.61377,6,1633,1381,0.002699,0.00108,0.00108,flow=Background-UDP-Established
87.182.27.199,147.32.84.229,udp,38830,13363,CON,0,0,,,15,1,50:09.8,32:46.5,113,127,0,0,0,4,4,720,248,552,80,2556.630127,8,968,632,0.002738,0.001173,0.001173,flow=Background-UDP-Established
145.253.184.234,147.32.84.229,tcp,56411,13363,CON,0,0,65147,65463,13,1,50:09.8,49:12.3,115,127,0,0,0,228,228,20438,19456,7318,6325,3542.490967,456,39894,13643,0.128441,0.064079,0.064086,flow=Background
114.40.27.155,147.32.84.229,udp,9593,13363,CON,0,0,,,24,1,50:09.9,49:10.4,104,127,0,0,0,63,64,11458,11166,8812,8471,3540.52832,127,22624,17283,0.035588,0.017512,0.017794,flow=Background-UDP-Established
108.64.138.9,147.32.84.229,udp,59767,13363,CON,0,0,,,18,1,50:09.9,17:31.9,46,127,0,0,0,10,10,1600,620,1180,200,1642.046143,20,2220,1380,0.011571,0.005481,0.005481,flow=Background-UDP-Established
94.197.127.171,147.32.84.229,udp,52415,13363,CON,0,0,,,17,1,50:09.9,50:16.5,47,127,0,0,0,2,2,543,120,459,35,6.682466,4,663,494,0.448936,0.149709,0.149699,flow=Background-UDP-Established
147.32.84.229,24.127.168.111,udp,13363,8734,CON,0,0,,,1,17,50:09.9,38:16.9,127,111,0,0,0,12,12,876,720,372,216,2886.990723,24,1596,588,0.007967,0.00381,0.00381,flow=Background-UDP-Established
58.175.254.88,147.32.84.229,udp,12079,13363,CON,0,0,,,30,1,50:09.9,50:09.9,98,127,0,0,0,1,1,78,60,36,18,0.000973,2,138,54,1027.749268,0,0,flow=Background-UDP-Established
68.9.210.210,147.32.84.229,udp,55645,13363,CON,0,0,,,15,1,50:09.9,50:09.9,113,127,0,0,0,1,1,83,61,41,19,0.000906,2,144,60,1103.752808,0,0,flow=Background-UDP-Established
147.32.84.229,84.72.135.71,udp,13363,22334,CON,0,0,,,1,11,50:09.9,48:19.2,127,117,0,0,0,30,30,3071,2834,1810,1574,3489.345703,60,5905,3384,0.016909,0.008311,0.008311,flow=Background-UDP-Established
147.32.84.229,161.6.128.63,udp,13363,47273,CON,0,0,,,1,17,50:09.9,46:29.2,127,111,0,0,0,4,4,311,1077,143,909,3379.364502,8,1388,1052,0.002071,0.000888,0.000888,flow=Background-UDP-Established
147.32.86.20,147.32.80.9,udp,51909,53,CON,0,0,,,1,1,50:09.9,50:09.9,127,63,0,0,0,1,1,85,178,43,136,0.000418,2,263,179,2392.344482,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.86.20,188.138.84.239,tcp,2767,80,FIN,0,0,65535,5840,1,15,50:09.9,50:10.1,127,49,0.024942,0.02485,0.000092,17,27,1151,34280,141,32796,0.206157,44,35431,32937,208.578903,77.610756,143.473602,flow=Background-TCP-Established
202.124.115.45,147.32.84.229,udp,30861,13363,CON,0,0,,,24,1,50:09.9,20:34.7,104,127,0,0,0,3,3,624,598,498,470,1824.78894,6,1222,968,0.00274,0.001096,0.001096,flow=Background-UDP-Established
186.176.138.164,147.32.84.229,udp,13750,13363,CON,0,0,,,19,1,50:09.9,50:09.9,109,127,0,0,0,1,1,83,61,41,19,0.001005,2,144,60,995.024902,0,0,flow=Background-UDP-Established
66.249.66.82,147.32.87.38,tcp,63073,443,FIN,0,0,37696,65792,13,0,50:09.9,50:12.4,51,128,0.019655,0.000253,0.019402,14,14,1685,16293,753,15361,2.460077,28,17978,16114,10.975266,5.284387,5.327125,flow=Background-TCP-Established
86.219.1.13,147.32.84.229,udp,19355,13363,CON,0,0,,,19,1,50:09.9,30:53.1,45,127,0,0,0,2,2,152,120,68,36,2443.225586,4,272,104,0.001228,0.000409,0.000409,flow=Background-UDP-Established
196.2.114.167,147.32.84.229,udp,28685,13363,CON,0,0,,,17,1,50:09.9,27:28.3,111,127,0,0,0,2,2,150,120,66,36,2238.416504,4,270,102,0.00134,0.000447,0.000447,flow=Background-UDP-Established
147.32.84.79,72.18.205.157,udp,47234,123,CON,0,0,,,2,20,50:09.9,48:16.9,62,44,0,0,0,11,11,990,990,528,528,3486.988281,22,1980,1056,0.006022,0.002868,0.002868,flow=Background-UDP-NTP-Established-1
147.32.84.229,109.71.207.102,udp,13363,51796,CON,0,0,,,1,14,50:09.9,41:59.0,127,114,0,0,0,2,2,530,122,446,37,3109.041748,4,652,483,0.000965,0.000322,0.000322,flow=Background-UDP-Established
147.32.84.229,182.164.119.42,udp,13363,32162,CON,0,0,,,1,22,50:09.9,32:02.7,127,106,0,0,0,5,6,741,3021,530,2768,2512.753418,11,3762,3298,0.00398,0.001592,0.00199,flow=Background-UDP-Established
147.32.84.229,186.92.150.183,udp,13363,22455,CON,0,0,,,1,20,50:09.9,41:02.9,127,108,0,0,0,3,3,604,184,478,57,3052.987305,6,788,535,0.001638,0.000655,0.000655,flow=Background-UDP-Established
147.32.84.229,24.98.145.176,udp,13363,45403,CON,0,0,,,1,20,50:09.9,40:24.7,127,108,0,0,0,4,4,682,240,514,71,3014.776855,8,922,585,0.002322,0.000995,0.000995,flow=Background-UDP-Established
147.32.84.229,76.92.65.52,udp,13363,64968,CON,0,0,,,1,18,50:09.9,42:54.3,127,110,0,0,0,10,10,1404,728,984,307,3164.37207,20,2132,1291,0.006004,0.002844,0.002844,flow=Background-UDP-Established
