SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Tag
147.32.86.20,188.138.84.239,tcp,3462,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:20,8/14/2011 7:20,127,50,0.026282,0.026268,0.000014,15,23,1029,28342,139,27074,0.216088,38,29371,27213,171.226547,64.788422,115.907822,flow=Background-TCP-Established
90.183.39.17,147.32.87.27,tcp,39443,80,RST,0,0,11648,6912,11,0,8/14/2011 7:20,8/14/2011 7:20,53,64,0.000859,0.000016,0.000843,8,8,981,9224,457,8688,0.02303,16,10205,9145,651.324341,303.951385,318.790436,flow=Background-TCP-Established
66.249.66.50,147.32.84.2,tcp,60771,80,FIN,0,0,6912,6912,12,1,8/14/2011 7:20,8/14/2011 7:20,52,63,0.01935,0.000099,0.019251,6,4,705,444,301,172,2.185024,10,1149,473,4.118948,2.288304,1.385217,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4798,3389,RST,0,0,62615,64240,10,0,8/14/2011 7:20,8/14/2011 7:20,118,128,0.020901,0.00043,0.020471,85,129,6561,148541,1543,141537,3.214194,214,155102,143080,66.268555,26.134079,40.094734,flow=Background-TCP-Established
147.32.84.170,209.85.148.103,tcp,51630,80,FIN,0,0,14720,363008,1,11,8/14/2011 7:20,8/14/2011 7:20,63,53,0.008963,0.008947,0.000016,4,2,272,140,0,0,0.018365,6,412,0,272.257019,163.354218,107.874863,flow=From-Normal-V44-Stribrek
147.32.86.20,87.98.230.229,tcp,3463,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:20,8/14/2011 7:20,127,53,0.01637,0.016356,0.000014,26,51,1691,69400,141,66614,0.170015,77,71091,66755,447.019348,162.674637,325.395844,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3464,80,FIN,0,0,64264,5840,1,11,8/14/2011 7:20,8/14/2011 7:20,127,53,0.016386,0.016372,0.000014,14,21,973,25791,143,24631,0.134734,35,26764,24774,252.34906,109.801933,168.973145,flow=Background-TCP-Established
92.99.134.171,147.32.84.229,tcp,55525,13363,FIN,0,0,17152,65385,19,1,8/14/2011 7:20,8/14/2011 7:20,109,127,0.14606,0.000164,0.145896,11,9,789,668,150,149,5.375476,20,1457,299,3.534571,1.8603,1.530406,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3465,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:20,8/14/2011 7:20,127,119,0.016587,0.016498,0.000089,20,64,1346,84357,156,80869,1.204214,84,85703,81025,68.924629,15.777926,53.048431,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2213,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:20,8/14/2011 7:20,118,127,0.024113,0.002457,0.021656,73,97,5835,111648,1537,106360,3.937448,170,117483,107897,42.9212,18.285955,24.524267,flow=Background-TCP-Established
147.32.85.89,74.125.39.104,tcp,60945,443,FIN,0,0,34432,8896,1,15,8/14/2011 7:20,8/14/2011 7:20,63,49,0.009335,0.009145,0.00019,15,18,1948,11869,950,10673,0.237756,33,13817,11623,134.591766,61.261372,74.362122,flow=Background-TCP-Established
147.32.85.89,74.125.39.104,tcp,60946,443,FIN,0,0,63232,8896,1,15,8/14/2011 7:20,8/14/2011 7:20,63,49,0.009206,0.00903,0.000176,26,38,2580,43491,856,40975,0.2917,64,46071,41831,215.975311,88.425148,130.894684,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3466,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:20,8/14/2011 7:20,127,50,0.026235,0.02622,0.000015,16,24,1089,29963,139,28641,0.216402,40,31052,28780,180.220154,69.315445,121.028427,flow=Background-TCP-Established
66.249.72.50,147.32.87.38,tcp,58297,443,FIN,0,0,37696,65792,15,0,8/14/2011 7:20,8/14/2011 7:21,49,128,0.10354,0.000254,0.103286,17,14,1867,16117,737,15185,6.492316,31,17984,15922,4.620847,2.464452,2.034951,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3652,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:20,8/14/2011 7:21,118,128,0.021352,0.000669,0.020683,89,132,6805,148419,1547,141247,2.859258,221,155224,142794,76.943039,30.777216,46.159836,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3467,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:20,8/14/2011 7:20,127,51,0.026384,0.026271,0.000113,15,23,1029,28342,139,27074,0.21685,38,29371,27213,170.624863,64.56076,115.648872,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4729,3389,RST,0,0,62615,64240,10,1,8/14/2011 7:20,8/14/2011 7:21,118,127,0.021139,0.000513,0.020626,68,96,5543,113503,1545,108287,5.462378,164,119046,109832,29.840483,12.26572,17.466829,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3468,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:20,8/14/2011 7:20,127,53,0.037831,0.037817,0.000014,11,20,798,23483,148,22377,0.309436,31,24281,22525,96.950584,32.31686,69.984161,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1714,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.021078,0.000338,0.02074,97,139,7521,163462,1549,155918,2.214329,236,170983,157467,106.126961,43.353992,62.926521,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14314,80,FIN,0,0,16184,7936,19,1,8/14/2011 7:21,8/14/2011 7:21,109,63,0.220905,0.000122,0.220783,9,11,1447,4607,845,3873,1.180656,20,6054,4718,16.092749,6.776755,8.470743,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3469,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026304,0.026198,0.000106,15,24,1029,29963,139,28641,0.217383,39,30992,28780,174.806686,64.402458,120.352692,flow=Background-TCP-Established
147.32.86.126,89.185.253.133,tcp,38626,443,RST,0,0,16064,8000,1,7,8/14/2011 7:21,8/14/2011 7:21,63,57,0.000789,0.000627,0.000162,10,9,1136,3367,554,2851,0.586755,19,4503,3405,30.6772,15.3386,13.688598,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3470,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:21,8/14/2011 7:21,127,50,0.026218,0.026204,0.000014,14,23,969,28342,139,27074,0.216767,37,29311,27213,166.076935,59.972229,115.523766,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14316,80,FIN,0,0,15692,6912,19,1,8/14/2011 7:21,8/14/2011 7:21,109,63,0.230643,0.000014,0.230629,7,7,919,3194,449,2724,15.719546,14,4113,3173,0.826996,0.381693,0.381691,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14317,80,FIN,0,0,15692,6912,19,1,8/14/2011 7:21,8/14/2011 7:21,109,63,0.230401,0.000013,0.230388,7,7,918,3194,448,2724,15.839316,14,4112,3172,0.820742,0.378804,0.381937,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14315,80,FIN,0,0,15688,6912,19,1,8/14/2011 7:21,8/14/2011 7:21,109,63,0.400621,0.000083,0.400538,7,7,920,3196,450,2726,15.929958,14,4116,3176,0.816072,0.376649,0.38169,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14318,80,FIN,0,0,15692,6912,19,1,8/14/2011 7:21,8/14/2011 7:21,109,63,0.391108,0.000014,0.391094,7,6,917,3128,447,2724,15.92043,13,4045,3171,0.753748,0.376874,0.318471,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14319,80,FIN,0,0,15320,6912,19,1,8/14/2011 7:21,8/14/2011 7:21,109,63,0.381234,0.000015,0.381219,7,7,917,3194,447,2724,15.73097,14,4111,3171,0.826395,0.381413,0.382408,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2876,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.020898,0.000435,0.020463,78,119,6143,134985,1545,128521,2.122119,197,141128,130066,92.360512,36.284489,56.175339,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3471,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.01657,0.016556,0.000014,26,50,1691,69340,141,66614,0.170768,76,71031,66755,439.192383,161.830093,317.744415,flow=Background-TCP-Established
147.32.84.170,209.85.148.105,tcp,37908,80,FIN,0,0,14720,363008,1,11,8/14/2011 7:21,8/14/2011 7:21,63,53,0.009199,0.009049,0.00015,4,2,272,140,0,0,0.01853,6,412,0,269.832703,161.899628,107.307655,flow=From-Normal-V44-Stribrek
147.32.86.20,193.93.174.21,tcp,3472,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:21,8/14/2011 7:21,127,119,0.016403,0.016389,0.000014,23,64,1526,84522,156,81034,1.40787,87,86048,81190,61.085182,15.626442,45.282856,flow=Background-TCP-Established
66.249.66.50,147.32.84.2,tcp,41916,80,FIN,0,0,29056,6912,12,1,8/14/2011 7:21,8/14/2011 7:21,52,63,0.019021,0.000013,0.019008,13,11,1142,11666,276,10932,2.279551,24,12808,11208,10.089706,5.264194,4.423425,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,3728,3389,RST,0,0,65535,64187,10,1,8/14/2011 7:21,8/14/2011 7:21,118,127,0.032582,0.011756,0.020826,80,115,6271,139111,1553,132857,2.967533,195,145382,134410,65.374168,26.621439,38.840919,flow=Background-TCP-Established
67.195.115.95,147.32.87.36,tcp,49413,80,FIN,0,0,6912,5440,17,0,8/14/2011 7:21,8/14/2011 7:21,47,64,0.180819,0.000196,0.180623,5,5,741,845,403,507,0.364682,10,1586,910,24.679037,10.970867,10.974359,flow=To-Background-CVUT-WebServer
79.21.45.105,147.32.84.229,tcp,13373,13363,FIN,0,0,64838,65300,18,1,8/14/2011 7:21,8/14/2011 7:28,110,127,0.083273,0.00002,0.083253,44,58,2789,3743,235,442,468.154938,102,6532,677,0.215741,0.09185,0.121775,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4018,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.021948,0.000856,0.021092,80,121,6261,138299,1543,131727,1.998234,201,144560,133270,100.088379,39.534908,60.730961,flow=Background-TCP-Established
66.249.72.186,147.32.86.92,tcp,65482,80,FIN,0,0,6976,6912,15,1,8/14/2011 7:21,8/14/2011 7:21,49,63,0.103263,0.000014,0.103249,6,4,721,834,317,562,6.006074,10,1555,879,1.498483,0.832491,0.508224,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3473,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026283,0.026269,0.000014,16,28,1091,35966,141,34428,0.243182,44,37057,34569,176.822296,61.682198,124.482475,flow=Background-TCP-Established
87.6.230.53,147.32.84.229,tcp,52696,13363,RST,0,0,65688,65251,19,1,8/14/2011 7:21,8/14/2011 7:28,45,127,0.121023,0.000167,0.120856,61,59,4342,4266,304,378,467.939331,120,8608,682,0.254306,0.128222,0.123948,flow=Background-TCP-Established
147.32.85.5,74.125.232.213,tcp,34312,443,FIN,0,0,11200,9600,1,9,8/14/2011 7:21,8/14/2011 7:25,63,55,0.007907,0.007763,0.000144,22,18,3572,3110,2112,1914,242.425018,40,6682,4026,0.160874,0.086625,0.070127,flow=Background-google-webmail
147.32.84.170,195.24.233.55,tcp,59663,80,FIN,0,0,15744,7168,1,11,8/14/2011 7:21,8/14/2011 7:21,63,53,0.024881,0.024499,0.000382,5,5,549,670,211,332,0.22516,10,1219,543,39.971577,19.947439,19.934118,flow=From-Normal-V44-Stribrek
147.32.86.20,87.98.230.229,tcp,3474,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.016333,0.016319,0.000014,14,23,973,28930,143,27662,0.135009,37,29903,27805,266.648865,109.546562,185.356812,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1437,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.021314,0.000486,0.020828,78,112,6197,129735,1545,123649,1.814646,190,135932,125194,104.152542,42.432518,61.906483,flow=Background-TCP-Established
147.32.84.94,147.32.80.13,tcp,34790,80,RST,0,0,17152,66608,1,1,8/14/2011 7:21,8/14/2011 7:24,63,63,0.000347,0.000187,0.00016,16,18,4301,3649,3237,2453,182.102463,34,7950,5690,0.181217,0.082371,0.273764,flow=To-Background-CVUT-Proxy
147.32.86.20,87.98.230.229,tcp,3475,80,FIN,0,0,64264,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.016408,0.016302,0.000106,14,21,973,25791,143,24631,0.135086,35,26764,24774,251.691513,109.562256,168.372833,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,1686,3389,RST,0,0,52940,64240,10,1,8/14/2011 7:21,8/14/2011 7:21,118,127,0.021035,0.000387,0.020648,67,107,5483,125670,1545,119859,4.509288,174,131153,121404,38.365261,14.636457,23.620342,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3476,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:21,8/14/2011 7:21,127,50,0.026288,0.026272,0.000016,15,24,1029,29963,139,28641,0.21542,39,30992,28780,176.399597,64.989326,121.700851,flow=Background-TCP-Established
113.105.171.56,147.32.87.23,tcp,80,46861,RST,0,0,2097152,0,20,0,8/14/2011 7:21,8/14/2011 7:21,108,64,0,0,0,1,1,66,60,0,0,0.000016,2,126,0,62500,0,0,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2333,3389,RST,0,0,62615,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.021403,0.000585,0.020818,81,124,6323,146119,1545,139391,2.652829,205,152442,140936,76.89904,30.156487,46.754017,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3477,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.02617,0.026149,0.000021,15,23,1029,28342,139,27074,0.216764,38,29371,27213,170.692551,64.586372,115.483139,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3478,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.038023,0.038009,0.000014,12,20,858,23483,148,22377,0.308988,32,24341,22525,100.327522,35.600086,70.120018,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4236,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:21,8/14/2011 7:21,118,127,0.023513,0.002837,0.020676,78,97,6135,113363,1537,108081,3.205522,175,119498,109618,54.28133,24.021048,30.169447,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3479,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026223,0.026209,0.000014,16,24,1089,29963,139,28641,0.215648,40,31052,28780,180.850281,69.5578,121.422653,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3480,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.016387,0.016368,0.000019,27,50,1751,69340,141,66614,0.1695,77,71091,66755,448.377594,169.800354,319.985352,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1349,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.02122,0.000478,0.020742,89,130,6803,147837,1545,140773,2.251043,219,154640,142318,96.843994,39.092987,57.845562,flow=Background-TCP-Established
147.32.84.170,209.85.148.99,tcp,50810,80,FIN,0,0,14720,5696,1,9,8/14/2011 7:21,8/14/2011 7:21,63,55,0.009003,0.008792,0.000211,4,3,272,206,0,0,0.01844,7,478,0,325.379608,162.689804,211.797104,flow=From-Normal-V44-Stribrek
222.122.186.14,147.32.84.2,tcp,1723,13075,RST,0,0,16384,0,24,1,8/14/2011 7:21,8/14/2011 7:21,104,63,0,0,0,1,1,62,60,0,0,0.000014,2,122,0,71428.57031,0,0,flow=Background-TCP-Established
147.32.84.3,147.32.80.13,tcp,60218,80,FIN,0,0,16128,66600,1,1,8/14/2011 7:21,8/14/2011 7:23,63,63,0.000258,0.000192,0.000066,15,9,8284,4670,7286,4068,129.480759,24,12954,11354,0.177633,0.108124,0.061785,flow=To-Background-CVUT-Proxy
147.32.86.20,188.138.84.239,tcp,3481,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026061,0.025955,0.000106,14,23,969,28342,139,27074,0.215239,37,29311,27213,167.255936,60.397976,116.272316,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3482,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:21,8/14/2011 7:21,127,119,0.016786,0.016768,0.000018,25,65,1646,85559,156,82017,0.920214,90,87205,82173,96.716637,26.080891,70.854301,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2281,3389,RST,0,0,49623,64240,10,1,8/14/2011 7:21,8/14/2011 7:21,118,127,0.027381,0.00671,0.020671,70,115,5655,139111,1537,132857,5.166789,185,144766,134394,35.612061,13.354523,22.18848,flow=Background-TCP-Established
66.249.66.10,147.32.87.36,tcp,61387,80,FIN,0,0,20352,5440,12,0,8/14/2011 7:21,8/14/2011 7:21,52,64,0.019558,0.000212,0.019346,10,8,996,7708,328,7172,2.506449,18,8704,7500,6.782504,3.590737,2.814492,flow=To-Background-CVUT-WebServer
178.77.71.27,147.32.87.29,tcp,2535,3389,RST,0,0,58411,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.02092,0.000466,0.020454,85,134,6559,149142,1541,141868,3.135333,219,155701,143409,69.53009,26.791412,42.712208,flow=Background-TCP-Established
66.249.72.50,147.32.87.38,tcp,63330,443,FIN,0,0,37696,65792,15,0,8/14/2011 7:21,8/14/2011 7:21,49,128,0.103052,0.000258,0.102794,17,14,1883,16117,753,15185,6.336646,31,18000,15938,4.734366,2.524995,2.085552,flow=Background-TCP-Established
147.32.84.94,94.23.243.114,tcp,37680,443,FIN,0,0,68864,43264,1,10,8/14/2011 7:21,8/14/2011 7:24,63,54,0.016452,0.016217,0.000235,94,167,17495,226869,11283,215839,180.474304,261,244364,227122,1.440648,0.515309,0.919882,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3483,80,FIN,0,0,64634,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026205,0.02619,0.000015,16,25,1089,30023,139,28641,0.847762,41,31112,28780,47.183056,17.693645,29.217411,flow=Background-TCP-Established
66.249.72.238,147.32.84.130,tcp,56362,80,FIN,0,0,36032,6864,15,2,8/14/2011 7:21,8/14/2011 7:21,49,62,0.103457,0.000308,0.103149,15,15,1291,16301,293,15303,0.500632,30,17592,15596,57.926781,27.969904,27.981867,flow=Background-TCP-Established
66.249.66.119,147.32.84.188,tcp,57246,80,FIN,0,0,11648,6912,12,1,8/14/2011 7:21,8/14/2011 7:21,52,63,0.019486,0.000368,0.019118,6,5,691,2918,287,2580,2.303047,11,3609,2867,4.342074,2.171037,1.751728,flow=Background-TCP-Established
147.32.84.184,199.59.148.20,tcp,45716,443,FIN,0,0,11680,9128,1,21,8/14/2011 7:21,8/14/2011 7:21,63,43,0.190512,0.190325,0.000187,9,9,1941,3438,1419,2922,20.808931,18,5379,4341,0.816957,0.388,0.387999,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3484,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.037912,0.037831,0.000081,11,20,798,23483,148,22377,0.309508,31,24281,22525,96.928032,32.309341,69.95401,flow=Background-TCP-Established
66.249.66.50,147.32.84.2,tcp,41678,80,FIN,0,0,6912,6912,12,1,8/14/2011 7:21,8/14/2011 7:21,52,63,0.019254,0.000017,0.019237,6,4,665,445,261,173,2.227559,10,1110,434,4.040297,2.244609,1.358467,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3485,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026337,0.026227,0.00011,15,23,1029,28342,139,27074,0.215624,38,29371,27213,171.595001,64.927834,116.16671,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4446,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.020928,0.000357,0.020571,81,114,6355,130353,1541,124159,2.040612,195,136708,125700,95.069519,39.203926,55.970131,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3486,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.016503,0.016489,0.000014,13,21,913,25791,143,24631,0.135646,34,26704,24774,243.280304,100.663544,167.845779,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,1564,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:21,8/14/2011 7:21,118,127,0.021296,0.000501,0.020795,90,135,6855,170630,1537,163302,8.672296,225,177485,164839,25.829378,10.262566,15.49024,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1797,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.021252,0.000372,0.02088,83,118,6503,134041,1545,127631,2.759947,201,140544,129176,72.465157,29.710714,42.730999,flow=Background-TCP-Established
78.80.29.201,147.32.84.19,tcp,42280,993,RST,0,0,64128,7936,13,1,8/14/2011 7:21,8/14/2011 7:26,51,63,0.015702,0.00015,0.015552,69,81,6455,65043,1893,59701,322.259583,150,71498,61594,0.46236,0.21101,0.248247,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3487,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026387,0.026317,0.00007,16,24,1089,29963,139,28641,0.216435,40,31052,28780,180.192673,69.304871,121.050079,flow=Background-TCP-Established
46.234.102.58,147.32.84.74,tcp,52877,80,FIN,0,0,11648,5888,9,1,8/14/2011 7:21,8/14/2011 7:21,55,63,0.003415,0.000014,0.003401,6,6,529,2306,125,1902,0.04321,12,2835,2027,254.570709,115.751457,115.751457,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3488,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:21,8/14/2011 7:21,127,50,0.026091,0.026077,0.000014,17,28,1151,35966,141,34428,0.215583,45,37117,34569,204.097733,74.217354,142.486221,flow=Background-TCP-Established
109.46.251.124,147.32.84.229,tcp,36071,13363,FIN,0,0,64240,65381,15,1,8/14/2011 7:21,8/14/2011 7:21,49,127,0.020946,0.000106,0.02084,12,9,868,674,154,161,14.087371,21,1542,315,1.419711,0.780841,0.568734,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3489,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.016422,0.016408,0.000014,13,23,913,28930,143,27662,0.135175,36,29843,27805,258.923615,101.010101,185.236633,flow=Background-TCP-Established
147.32.84.170,209.85.148.106,tcp,41510,80,FIN,0,0,14720,363008,1,11,8/14/2011 7:21,8/14/2011 7:21,63,53,0.008982,0.008868,0.000114,4,2,272,140,0,0,0.018248,6,412,0,274.002655,164.401581,107.434464,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,3133,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.025288,0.004835,0.020453,84,122,6499,139753,1541,133121,2.184041,206,146252,134662,93.862709,38.002949,56.062744,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3490,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.016337,0.016322,0.000015,27,50,1751,69340,141,66614,0.16958,77,71091,66755,448.166077,169.726089,319.722321,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3491,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026272,0.026251,0.000021,15,23,1029,28342,139,27074,0.216363,38,29371,27213,171.008911,64.70607,115.772415,flow=Background-TCP-Established
66.249.66.10,147.32.87.36,tcp,50856,80,FIN,0,0,6912,5440,12,0,8/14/2011 7:21,8/14/2011 7:21,52,64,0.019281,0.000227,0.019054,6,4,739,460,335,188,2.246494,10,1199,523,4.006243,2.22569,1.347012,flow=To-Background-CVUT-WebServer
147.32.86.20,193.93.174.21,tcp,3492,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:21,8/14/2011 7:21,127,119,0.016479,0.016464,0.000015,20,64,1346,84498,156,81010,1.032273,84,85844,81166,80.405083,18.405983,62.019958,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4527,3389,RST,0,0,62615,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.02272,0.001615,0.021105,80,124,6259,143386,1541,136652,3.715901,204,149645,138193,54.630089,21.259985,33.330116,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,60005,80,FIN,0,0,6912,6912,11,1,8/14/2011 7:21,8/14/2011 7:21,53,63,0.000948,0.000015,0.000933,5,5,889,472,551,134,0.005461,10,1361,685,1648.049805,743.632629,734.484009,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3493,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026272,0.026257,0.000015,15,24,1029,29963,139,28641,0.217183,39,30992,28780,174.967651,64.461769,120.548859,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3494,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.038164,0.03815,0.000014,11,20,798,23483,148,22377,0.30991,31,24281,22525,96.802299,32.267433,69.943459,flow=Background-TCP-Established
74.195.123.174,147.32.84.229,tcp,3605,13363,FIN,0,0,256804,65414,21,1,8/14/2011 7:21,8/14/2011 7:21,43,127,0.205978,0.000161,0.205817,11,9,760,674,121,155,3.696106,20,1434,276,5.140545,2.70555,2.292687,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2445,3389,RST,0,0,61688,64240,10,1,8/14/2011 7:21,8/14/2011 7:21,118,127,0.028384,0.007716,0.020668,101,159,7513,205526,1535,196902,2.278351,260,213039,198437,113.678703,43.891392,70.246262,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3495,80,FIN,0,0,64741,5840,1,13,8/14/2011 7:21,8/14/2011 7:21,127,51,0.026285,0.026214,0.000071,15,23,1029,28342,139,27074,0.216166,38,29371,27213,171.164749,64.765038,115.830925,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2690,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:21,8/14/2011 7:21,118,128,0.022372,0.001583,0.020789,86,124,6619,140721,1541,133987,1.777733,210,147340,135528,117.56546,47.813705,70.121948,flow=Background-TCP-Established
74.195.123.174,147.32.84.229,tcp,3608,13363,ACC,0,0,262140,65535,21,1,8/14/2011 7:21,8/14/2011 7:21,43,127,0.000014,0.000014,0,1,3,66,198,0,0,9.053241,4,264,0,0.331373,0,0.220916,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3496,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:21,8/14/2011 7:21,127,53,0.016403,0.016384,0.000019,13,21,913,25791,143,24631,0.134918,34,26704,24774,244.593002,101.218842,168.727966,flow=Background-TCP-Established
