SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Tag
147.32.86.20,188.138.84.239,tcp,3865,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.026199,0.026179,0.00002,16,24,1089,29963,139,28641,0.216035,40,31052,28780,180.526306,69.433197,121.222984,flow=Background-TCP-Established
147.32.84.111,213.199.181.90,tcp,57060,80,RST,0,0,65280,4477,1,12,8/14/2011 7:28,8/14/2011 7:28,127,244,0.016168,0.016052,0.000116,7,4,517,563,97,323,0.050216,11,1080,420,199.139709,175.095566,87.811729,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,44480,80,FIN,0,0,8832,6912,11,1,8/14/2011 7:28,8/14/2011 7:28,53,63,0.000932,0.000069,0.000863,6,6,903,2421,487,2017,0.022475,12,3324,2504,489.432678,223.194366,223.15451,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53085,80,FIN,0,0,14528,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.176446,0.000094,0.176352,7,7,841,4992,371,4522,0.961539,14,5833,4893,13.519993,6.240639,6.240607,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3866,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:28,8/14/2011 7:28,127,119,0.016622,0.016601,0.000021,26,64,1706,84214,156,80726,1.052928,90,85920,80882,84.526199,23.743315,60.791916,flow=Background-TCP-Established
147.32.84.3,147.32.80.13,tcp,47473,80,FIN,0,0,8448,66608,1,1,8/14/2011 7:28,8/14/2011 7:30,63,63,0.000163,0.000112,0.000051,12,8,4301,1463,3501,927,120.566399,20,5764,4428,0.15759,0.091236,0.058059,flow=To-Background-CVUT-Proxy
222.122.186.14,147.32.86.119,tcp,1723,51796,RST,0,0,16384,0,23,1,8/14/2011 7:28,8/14/2011 7:28,105,63,0,0,0,1,1,62,60,0,0,0.005874,2,122,0,170.241745,0,0,flow=Background-TCP-Established
147.32.84.170,209.85.148.147,tcp,54277,80,FIN,0,0,14720,363008,1,9,8/14/2011 7:28,8/14/2011 7:28,63,55,0.008777,0.008629,0.000148,4,2,272,140,0,0,0.017743,6,412,0,281.80127,169.08075,110.76651,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,3815,3389,RST,0,0,64075,64240,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.020961,0.000374,0.020587,82,120,6383,137542,1545,131024,2.82472,202,143925,132569,71.157501,28.675409,42.45153,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4008,3389,RST,0,0,65535,64187,10,1,8/14/2011 7:28,8/14/2011 7:28,118,127,0.029031,0.008155,0.020876,90,136,6869,170668,1551,163280,3.069396,226,177537,164831,73.304321,28.995932,44.40395,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53272,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.176381,0.000074,0.176307,5,5,801,510,463,172,0.355578,10,1311,635,25.310902,11.252834,11.251632,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3867,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.02604,0.026025,0.000015,15,23,1029,28342,139,27074,0.214167,38,29371,27213,172.762375,65.369545,116.942284,flow=Background-TCP-Established
90.183.39.17,147.32.86.92,tcp,52225,80,FIN,0,0,6912,6912,11,1,8/14/2011 7:28,8/14/2011 7:28,53,63,0.000943,0.000014,0.000929,5,5,880,577,542,239,0.174359,10,1457,781,51.617641,22.943014,22.943014,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53315,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.177154,0.000074,0.17708,5,5,786,510,448,172,0.356049,10,1296,620,25.27742,11.236744,11.236744,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53367,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.177264,0.000062,0.177202,5,5,810,510,472,172,0.356426,10,1320,644,25.250683,11.222998,11.224478,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3868,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.038028,0.038013,0.000015,11,20,798,23483,148,22377,0.308826,31,24281,22525,97.142082,32.380692,70.192032,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53414,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.174322,0.00008,0.174242,5,5,815,509,477,171,0.353395,10,1324,648,25.467255,11.321085,11.321342,flow=Background-TCP-Established
66.249.66.50,147.32.84.2,tcp,60607,80,FIN,0,0,23232,7936,12,1,8/14/2011 7:28,8/14/2011 7:28,52,63,0.019016,0.000018,0.018998,12,9,1293,7410,493,6808,2.671381,21,8703,7301,7.486764,4.117721,3.016381,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3869,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.02628,0.026266,0.000014,16,24,1089,29963,139,28641,0.216115,40,31052,28780,180.459473,69.407494,121.193604,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53449,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.174928,0.000176,0.174752,5,5,796,510,458,172,0.351409,10,1306,630,25.611183,11.383201,11.388452,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1433,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.021312,0.000803,0.020509,86,127,6625,147422,1547,140526,2.106032,213,154047,142073,100.663246,40.360264,60.463581,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53469,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.178353,0.000123,0.17823,5,5,796,510,458,172,0.358302,10,1306,630,25.118475,11.169035,11.167601,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,1751,3389,RST,0,0,65535,64187,10,1,8/14/2011 7:28,8/14/2011 7:28,118,127,0.026833,0.005854,0.020979,87,134,6685,166441,1547,159173,4.820767,221,173126,160720,45.635891,17.839485,27.744087,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,60722,80,FIN,0,0,11648,6912,17,1,8/14/2011 7:28,8/14/2011 7:28,47,63,0.175093,0.00002,0.175073,6,6,777,2040,373,1636,0.367821,12,2817,2009,29.905849,13.596747,13.594307,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53527,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.175848,0.000178,0.17567,5,5,800,511,462,173,0.353333,10,1311,635,25.471722,11.321279,11.326471,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53569,80,FIN,0,0,6912,6864,16,0,8/14/2011 7:28,8/14/2011 7:28,48,64,0.174154,0.000206,0.173948,6,5,910,510,506,172,0.349862,11,1420,678,28.582697,14.291553,11.439816,flow=Background-TCP-Established
147.32.86.88,147.228.52.22,tcp,50576,1713,CON,0,0,251,5840,1,9,8/14/2011 7:28,8/14/2011 8:18,127,55,0,0,0,12,6,1566,1206,882,882,3000.333252,18,2772,1764,0.005666,0.003666,0.001667,flow=Background
178.77.71.27,147.32.87.29,tcp,2403,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.03668,0.016303,0.020377,79,119,6205,140569,1547,134111,1.763578,198,146774,135658,111.704727,44.228268,68.360069,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3870,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:28,8/14/2011 7:28,127,50,0.026378,0.026364,0.000014,14,23,969,28342,139,27074,0.216948,37,29311,27213,165.938385,59.922192,115.443146,flow=Background-TCP-Established
66.249.66.10,147.32.87.36,tcp,58182,80,FIN,0,0,6912,5440,12,0,8/14/2011 7:28,8/14/2011 7:28,52,64,0.019211,0.000204,0.019007,6,4,733,460,329,188,2.283291,10,1193,517,3.941679,2.189821,1.325058,flow=To-Background-CVUT-WebServer
67.195.112.49,147.32.87.41,tcp,53640,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.175153,0.000102,0.175051,5,5,847,510,509,172,0.35204,10,1357,681,25.565277,11.365993,11.365638,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3871,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.016291,0.016277,0.000014,27,50,1751,69340,141,66614,0.16967,77,71091,66755,447.928345,169.734955,319.440918,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53684,80,FIN,0,0,6912,6864,16,0,8/14/2011 7:28,8/14/2011 7:28,48,64,0.177146,0.000109,0.177037,5,5,809,509,471,171,0.355732,10,1318,642,25.299946,11.244894,11.247867,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,54963,80,FIN,0,0,26112,6912,11,1,8/14/2011 7:28,8/14/2011 7:28,53,63,0.001027,0.000014,0.001013,13,13,1344,11913,454,11047,0.025399,26,13257,11501,984.290771,473.989807,472.720123,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53735,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.177228,0.000139,0.177089,5,5,792,510,454,172,0.355467,10,1302,626,25.318806,11.254988,11.257205,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3872,80,FIN,0,0,64264,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.016304,0.01629,0.000014,14,21,973,25791,143,24631,0.135108,35,26764,24774,251.650543,109.340172,168.324661,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3223,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.02112,0.000359,0.020761,87,133,6687,147715,1549,140501,3.338384,220,154402,142050,65.600601,25.760967,39.794395,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53785,80,FIN,0,0,6912,6864,16,0,8/14/2011 7:28,8/14/2011 7:28,48,64,0.174768,0.000106,0.174662,6,5,873,510,469,172,0.350936,11,1383,641,28.495224,14.254802,11.401534,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3873,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.026318,0.026304,0.000014,15,24,1029,29963,139,28641,0.215747,39,30992,28780,176.132233,64.890823,121.417526,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53835,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.179225,0.000242,0.178983,6,5,871,510,467,172,0.359763,11,1381,639,27.796078,13.902986,11.125915,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3874,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:28,8/14/2011 7:28,127,119,0.016433,0.016418,0.000015,20,65,1346,85866,156,82324,0.997179,85,87212,82480,84.23764,19.053751,65.261574,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4061,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:28,8/14/2011 7:28,118,127,0.021089,0.000411,0.020678,90,136,6863,166540,1545,159146,8.164005,226,173403,160691,27.560001,10.901512,16.579178,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53899,80,FIN,0,0,6912,6864,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.17907,0.000176,0.178894,5,5,791,511,453,173,0.360129,10,1302,626,24.991045,11.114816,11.112562,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53950,80,RST,0,0,370688,92672,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.002876,0.002876,0,2,1,134,74,0,0,0.177409,3,208,0,11.273386,5.636693,0,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53952,80,FIN,0,0,5824,92672,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.177587,0.000112,0.177475,4,2,272,140,0,0,0.35507,6,412,0,14.081731,8.449039,5.625468,flow=Background-TCP-Established
67.195.112.49,147.32.87.41,tcp,53953,80,RST,0,0,370688,92672,17,0,8/14/2011 7:28,8/14/2011 7:28,47,64,0.00008,0.00008,0,2,1,134,74,0,0,0.178938,3,208,0,11.177055,5.588528,0,flow=Background-TCP-Established
147.32.84.170,209.85.148.147,tcp,54278,80,FIN,0,0,14720,363008,1,9,8/14/2011 7:28,8/14/2011 7:28,63,55,0.008829,0.008685,0.000144,4,2,272,140,0,0,0.017848,6,412,0,280.143433,168.08606,109.301559,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,1179,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.020869,0.000414,0.020455,85,127,6569,141191,1551,134289,3.99613,212,147760,135840,52.801086,21.020338,31.694216,flow=Background-TCP-Established
66.249.72.186,147.32.86.92,tcp,40838,80,FIN,0,0,14528,7936,15,1,8/14/2011 7:28,8/14/2011 7:28,49,63,0.103022,0.000014,0.103008,9,7,1221,3819,619,3349,6.269932,16,5040,3968,2.39237,1.275931,0.972967,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3875,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.026326,0.026255,0.000071,17,28,1151,35966,141,34428,0.243567,45,37117,34569,180.648438,65.690346,124.253899,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3876,80,FIN,0,0,64153,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.01627,0.016252,0.000018,15,23,1033,28930,143,27662,0.134827,38,29963,27805,274.425751,118.136482,185.536575,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3877,80,FIN,0,0,64741,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.026206,0.026136,0.00007,15,23,1029,28342,139,27074,0.215413,38,29371,27213,171.763077,64.991432,116.300583,flow=Background-TCP-Established
64.202.189.170,147.32.87.33,tcp,80,27438,RST,0,0,0,0,40,0,8/14/2011 7:28,8/14/2011 7:28,88,64,0,0,0,1,1,60,60,0,0,0.000619,2,120,0,1615.508911,0,0,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3878,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.037761,0.037747,0.000014,12,20,858,23483,148,22377,0.309298,32,24341,22525,100.226959,35.564407,69.996788,flow=Background-TCP-Established
78.45.180.189,147.32.84.227,tcp,63109,2724,RST,0,0,65700,65231,10,1,8/14/2011 7:28,8/14/2011 8:10,118,127,0.00947,0.000014,0.009456,371506,183134,491323712,10988046,471262360,0,2520.463135,554640,502311758,471262360,220.054398,147.395523,72.659927,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3879,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.02643,0.026376,0.000054,16,24,1089,29963,139,28641,0.216846,40,31052,28780,179.851135,69.173515,120.763435,flow=Background-TCP-Established
66.249.72.170,147.32.87.38,tcp,63793,80,FIN,0,0,31936,66560,15,0,8/14/2011 7:28,8/14/2011 7:28,49,128,0.103175,0.000237,0.102938,14,11,1211,13386,279,12652,6.201565,25,14597,12931,3.869991,2.096245,1.639862,flow=Background-TCP-Established
72.30.161.242,147.32.84.2,tcp,52935,80,FIN,0,0,26112,6912,14,1,8/14/2011 7:28,8/14/2011 7:28,50,63,0.106231,0.000015,0.106216,11,11,1130,11508,396,10774,0.448575,22,12638,11170,46.814915,22.293064,22.293562,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3880,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.016495,0.016421,0.000074,27,51,1751,69400,141,66614,0.16974,78,71151,66755,453.634949,165.491257,326.117432,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3881,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.026005,0.02599,0.000015,15,23,1029,28342,139,27074,0.215911,38,29371,27213,171.366898,64.84153,115.879738,flow=Background-TCP-Established
147.32.84.170,195.24.233.55,tcp,35993,80,FIN,0,0,15744,7168,1,11,8/14/2011 7:28,8/14/2011 7:28,63,53,0.02459,0.024442,0.000148,5,5,549,670,211,332,0.252998,10,1219,543,35.573406,17.517889,17.501181,flow=From-Normal-V44-Stribrek
147.32.85.5,74.125.232.213,tcp,36016,443,FIN,0,0,13376,12416,1,9,8/14/2011 7:28,8/14/2011 7:33,63,55,0.008076,0.008016,0.00006,27,22,5766,3819,3976,2359,263.783722,49,9585,6335,0.181967,0.098566,0.079613,flow=Background-google-webmail
147.32.85.42,74.125.232.200,tcp,57233,80,FIN,0,0,7680,11264,1,9,8/14/2011 7:28,8/14/2011 7:32,63,55,0.007906,0.007831,0.000075,12,11,2387,1651,1587,917,240.124863,23,4038,2504,0.091619,0.045811,0.041646,flow=Background-google-analytics9
147.32.85.42,209.85.148.100,tcp,36436,80,FIN,0,0,20032,15616,1,11,8/14/2011 7:28,8/14/2011 7:32,63,53,0.009242,0.009224,0.000018,15,14,5950,5998,4952,5066,240.090622,29,11948,10018,0.116623,0.058314,0.054148,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3882,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.016293,0.01627,0.000023,13,21,913,25791,143,24631,0.134898,34,26704,24774,244.629257,101.431023,168.594254,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4860,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.021167,0.000353,0.020814,82,123,6385,142703,1547,136029,1.704683,205,149088,137576,119.670349,47.516167,72.462784,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3883,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:28,8/14/2011 7:28,127,119,0.016567,0.016553,0.000014,25,65,1646,85969,156,82427,0.858431,90,87615,82583,103.677528,27.957985,76.025482,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1708,3389,RST,0,0,61710,64187,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.020972,0.00036,0.020612,74,111,5905,126453,1547,120427,1.456329,185,132358,121974,126.345078,50.126038,76.641754,flow=Background-TCP-Established
67.195.111.252,147.32.85.63,tcp,57647,80,FIN,0,0,6912,6912,17,1,8/14/2011 7:28,8/14/2011 7:28,47,63,0.176412,0.00011,0.176302,5,5,531,812,193,474,0.353776,10,1343,667,25.439825,11.312218,11.310106,flow=Background-TCP-Established
64.202.189.170,147.32.84.109,tcp,80,53317,RST,0,0,0,0,39,1,8/14/2011 7:28,8/14/2011 7:28,89,63,0,0,0,1,1,60,60,0,0,0.000076,2,120,0,13157.89551,0,0,flow=Background-TCP-Established
67.195.111.252,147.32.85.63,tcp,57712,80,FIN,0,0,14528,6912,17,1,8/14/2011 7:28,8/14/2011 7:28,47,63,0.175402,0.000178,0.175224,7,7,850,4803,380,4333,0.625396,14,5653,4713,20.786829,9.596376,9.596653,flow=Background-TCP-Established
147.32.84.170,209.85.148.147,tcp,54280,80,FIN,0,0,14720,363008,1,11,8/14/2011 7:28,8/14/2011 7:28,63,53,0.008868,0.00872,0.000148,4,2,272,140,0,0,0.018148,6,412,0,275.512451,165.30748,106.849022,flow=From-Normal-V44-Stribrek
78.101.167.94,147.32.84.229,tcp,56810,13363,FIN,0,0,17040,65437,13,1,8/14/2011 7:28,8/14/2011 7:31,115,127,1.107686,0.000131,1.107555,4,12,334,837,98,163,178.821213,16,1171,261,0.083883,0.890528,0.061514,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3884,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:28,8/14/2011 7:28,127,50,0.026212,0.026106,0.000106,15,24,1029,29963,139,28641,0.215527,39,30992,28780,176.312012,64.957062,121.477158,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2358,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.021659,0.000392,0.021267,85,126,6567,146691,1549,139855,2.339624,211,153258,141404,89.758018,35.903206,53.92252,flow=Background-TCP-Established
78.101.167.94,147.32.84.229,tcp,56815,13363,FIN,0,0,16992,65501,13,1,8/14/2011 7:28,8/14/2011 7:29,115,127,1.1401,0.00023,1.13987,6,4,390,284,34,48,23.888985,10,674,82,0.376743,0.209303,0.125582,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3885,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.026147,0.026133,0.000014,14,23,969,28342,139,27074,0.215664,37,29311,27213,166.926331,60.278954,116.086411,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2912,3389,RST,0,0,55860,64187,10,1,8/14/2011 7:28,8/14/2011 7:28,118,127,0.020895,0.000384,0.020511,82,126,6387,156366,1549,149530,2.356774,208,162753,151079,87.831924,34.369015,53.538078,flow=Background-TCP-Established
78.101.167.94,147.32.84.229,tcp,56818,443,FIN,0,0,17040,65392,13,1,8/14/2011 7:28,8/14/2011 7:30,115,127,1.278401,0.000069,1.278332,4,11,379,1512,143,904,118.423004,15,1891,1047,0.11822,2.218902,0.084443,flow=Background-TCP-Established
78.101.167.94,147.32.84.229,tcp,56819,80,FIN,0,0,17040,65463,13,1,8/14/2011 7:28,8/14/2011 7:30,115,127,1.281707,0.00017,1.281537,4,11,308,950,72,336,118.407127,15,1258,408,0.118236,2.222649,0.084454,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3886,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.037873,0.037859,0.000014,12,20,858,23483,148,22377,0.308633,32,24341,22525,100.442924,35.641037,70.211746,flow=Background-TCP-Established
85.13.72.246,147.32.87.54,tcp,2556,2222,FIN,0,0,64965,63387,12,0,8/14/2011 7:28,8/14/2011 7:28,116,128,0.009626,0.000399,0.009227,62,59,4383,3924,853,570,0.503533,121,8307,1423,238.316055,121.143997,116.370529,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3436,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.021558,0.000842,0.020716,86,121,6629,142528,1551,135962,1.79447,207,149157,137513,114.797127,47.367748,67.700684,flow=Background-TCP-Established
147.32.84.94,147.32.80.13,tcp,48757,80,FIN,0,0,14592,66600,1,1,8/14/2011 7:28,8/14/2011 7:28,63,63,0.000315,0.000111,0.000204,8,7,857,4654,321,4184,0.002478,15,5511,4505,5649.717285,2911.813721,2534.854248,flow=To-Background-CVUT-Proxy
178.77.71.27,147.32.86.95,tcp,4068,3389,RST,0,0,65535,64187,10,1,8/14/2011 7:28,8/14/2011 7:28,118,127,0.029705,0.00919,0.020515,69,94,5609,111469,1551,106355,3.048229,163,117078,107906,53.145615,22.308035,30.808821,flow=Background-TCP-Established
147.32.84.184,199.59.148.87,tcp,44720,443,FIN,0,0,20440,9373,1,22,8/14/2011 7:28,8/14/2011 7:29,63,42,0.186958,0.186765,0.000193,12,11,2266,7120,1558,6502,20.815786,23,9386,8060,1.05689,0.533236,0.484754,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3887,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.025906,0.025888,0.000018,16,24,1089,29963,139,28641,0.214808,40,31052,28780,181.55748,69.829803,121.813004,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4381,3389,RST,0,0,65535,64187,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.02107,0.000478,0.020592,85,130,6565,142383,1547,135331,3.557792,215,148948,136878,60.149666,23.610149,36.482662,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3888,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.016429,0.016415,0.000014,27,50,1751,69340,141,66614,0.170265,77,71091,66755,446.363007,168.977097,318.492035,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3889,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:28,8/14/2011 7:28,127,51,0.026247,0.026175,0.000072,15,23,1029,28342,139,27074,0.215553,38,29371,27213,171.65152,64.949226,116.178368,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3890,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:28,8/14/2011 7:28,127,50,0.026423,0.026349,0.000074,17,28,1151,35966,141,34428,0.244514,45,37117,34569,179.948792,65.435928,123.767479,flow=Background-TCP-Established
66.249.67.152,147.32.85.69,tcp,56140,80,FIN,0,0,8000,6912,16,1,8/14/2011 7:28,8/14/2011 7:28,48,63,0.183201,0.00021,0.182991,5,5,638,1403,300,1065,0.440075,10,2041,1365,20.451059,9.091343,9.093699,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3891,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:28,8/14/2011 7:28,127,53,0.016594,0.01658,0.000014,14,23,973,28930,143,27662,0.13613,37,29903,27805,264.453094,108.642967,184.023422,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2287,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.022446,0.000492,0.021954,87,127,6673,142271,1535,135363,2.335121,214,148944,136898,91.215836,36.828926,54.449238,flow=Background-TCP-Established
66.249.72.214,147.32.84.212,tcp,62135,80,FIN,0,0,26112,66608,15,1,8/14/2011 7:28,8/14/2011 7:28,49,63,0.103713,0.000236,0.103477,13,12,1148,10136,282,9336,2.633516,25,11284,9618,9.113292,4.556646,4.34766,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3892,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:28,8/14/2011 7:28,127,119,0.016548,0.016453,0.000095,25,65,1646,85313,156,81771,1.329492,90,86959,81927,66.942863,18.052008,48.745487,flow=Background-TCP-Established
220.181.94.226,147.32.87.38,tcp,44153,80,FIN,0,0,23360,64240,20,0,8/14/2011 7:28,8/14/2011 7:28,44,128,0.30059,0.000313,0.300277,10,9,1070,8715,476,8211,1.304027,19,9785,8687,13.803395,6.902704,6.136315,flow=Background-TCP-Established
147.32.84.170,209.85.148.104,tcp,60992,80,FIN,0,0,14720,363008,1,11,8/14/2011 7:28,8/14/2011 7:28,63,53,0.008876,0.00886,0.000016,4,2,272,140,0,0,0.017943,6,412,0,278.660187,167.196121,111.806793,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,3336,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:28,8/14/2011 7:28,118,128,0.020928,0.000376,0.020552,81,123,6319,138170,1541,131484,1.696739,204,144489,133025,119.641266,47.149269,72.870712,flow=Background-TCP-Established
